Waterbeheerder.omschrijving;Meetobject.namespace;Meetobject.code;Meetobject.lokaalID;Namespace;Monster.Identificatie;Monster.lokaalID;MonsterCompartiment.code;MonsterCompartiment.omschrijving;Orgaan.code;Orgaan.omschrijving;Organisme.naam;Bemonsteringsapparaat.code;Bemonsteringsapparaat.omschrijving;Monsterophaaldatum;Monsterophaaltijd;GeometriePunt.X;GeometriePunt.Y;Meetwaarde.lokaalID;Resultaatdatum;Begindatum;Begintijd;Einddatum;Eindtijd;Typering.code;Typering.omschrijving;Grootheid.code;Grootheid.omschrijving;Parameter.groep;Parameter.code;Parameter.omschrijving;Parameter.CASnummer;Biotaxon.naam;Eenheid.code;Eenheid.omschrijving;Hoedanigheid.code;Hoedanigheid.omschrijving;Levensstadium.code;Levensstadium.omschrijving;Lengteklasse.code;Lengteklasse.omschrijving;Geslacht.code;Geslacht.omschrijving;Verschijningsvorm.code;Verschijningsvorm.omschrijving;Levensvorm.code;Levensvorm.omschrijving;Gedrag.code;Gedrag.omschrijving;AnalyseCompartiment.code;AnalyseCompartiment.omschrijving;Compartiment.code;Compartiment.omschrijving;Waardebewerkingsmethode.code;Waardebewerkingsmethode.omschrijving;Limietsymbool;Numeriekewaarde;Alfanumeriekewaarde;Kwaliteitsoordeel.code;Kwaliteitsoordeel.omschrijving;Rapportagejaar;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509447;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;IsfrnC1yNa;jodosulfuron-methyl-natrium;144550-36-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;5;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509448;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fenton;fenthion;55-38-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509449;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;feNO2ton;fenitrothion;122-14-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509450;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;glyfst;glyfosaat;1071-83-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509451;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;heptnfs;heptenofos;23560-59-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509452;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;fluoprm;fluopyram;658066-35-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509453;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;penffn;penflufen;494793-67-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509454;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;pentoprd;penthiopyrad;183675-82-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509455;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;iptrn;isoproturon;34123-59-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509456;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;amttdn;ametoctradin;865318-97-4;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509457;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;linrn;linuron;330-55-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509458;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;malton;malathion;121-75-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509459;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metbtazrn;metabenzthiazuron;18691-97-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509460;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;MCPA;2-methyl-4-chloorfenoxyazijnzuur;94-74-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509461;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;MCPB;2-methyl-4-chloorfenoxyboterzuur;94-81-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509462;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metbmrn;metobromuron;3060-89-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509463;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metbzn;metribuzin;21087-64-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;9;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509464;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;metxrn;metoxuron;19937-59-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509465;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Mlnrn;monolinuron;1746-81-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509466;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;monrn;monuron;150-68-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509467;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;mzCl;metazachloor;67129-08-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509468;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C1yazfs;methylazinfos;86-50-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;3;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509469;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C1yprton;methylparathion;298-00-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509470;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;tolcfsC1y;tolclofos-methyl;57018-04-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509471;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;PeClFol;pentachloorfenol;87-86-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509472;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;pirmcb;pirimicarb;23103-98-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509473;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;permtn;permethrin;52645-53-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509474;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;propxr;propoxur;114-26-1;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;6;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509475;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;simzne;simazine;122-34-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509476;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;SO4;sulfaat;14808-79-8;;mg/l;milligram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;93;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509477;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Tazfs;triazofos;24017-47-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509478;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Tfrlne;trifluraline;1582-09-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509479;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;24DP;"""2";"4-dichloorfenoxypropionzuur""";120-36-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509480;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;terbtn;terbutrin;886-50-0;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509481;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Clidzn;chloridazon;1698-60-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;37;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509482;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;DEHP;bis(2-ethylhexyl)ftalaat (DEHP);117-81-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;1;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509483;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;AMPA;aminomethylfosfonzuur;1066-51-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509484;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;mevfs;mevinfos;7786-34-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509485;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;245T;"""2";4;"5-trichloorfenoxyazijnzuur""";93-76-5;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509486;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;24D;"""2";"4-dichloorfenoxyazijnzuur""";94-75-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509487;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;24DB;"""2";"4-dichloorfenoxyboterzuur""";94-82-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509488;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;DClvs;dichloorvos;62-73-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509489;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C2yprton;ethylparathion;56-38-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509490;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;terC4yazne;terbutylazine;5915-41-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;2;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509491;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Clfvfs;chloorfenvinfos;470-90-6;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;2;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509492;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;prosfcb;prosulfocarb;52888-80-9;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;22;;"""00""";Normale waarde;2020;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509493;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;carbdzm;carbendazim;10605-21-7;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509494;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;DEET;diethyltoluamide;134-62-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509495;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;4ClAn;4-chlooraniline;106-47-8;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509496;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;C1yOxdmtn;methyloxydemeton;301-12-2;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509497;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;4CPA;4-chloorfenoxyazijnzuur;122-88-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
Wetterskip Fryslan;NL02;NL02_0015;"""0015""";NL02;NL02_1907659;"""0015""";OW;Oppervlaktewater;;;;;;21-5-2019;09:48:00;168231;587211;AK_DB_673509498;21-5-2019;21-5-2019;09:48:00;;;;;CONCTTE;(massa)Concentratie;ChemischeStof;Clpfm;chloorprofam;101-21-3;;ug/l;microgram per liter;NVT;Niet van toepassing;;;;;;;;;;;;;OW;Oppervlaktewater;OW;Oppervlaktewater;NVT;Niet van toepassing;<;0;;;;;;
